cell_i,cell_j,stack_count,thickness_m,cell_area_m2,volume_proxy_m3,status,reason,distance_m,receive_dot,triangle_index,src_x,src_y,src_z,mapped_x,mapped_y,mapped_z
-3,-40,13,0.048620,0.000174,0.000008,accepted,accepted,0.192191,0.641343,4777,15.108344,17.781912,0.611989,15.295591,17.796465,0.600048
-3,-39,5,0.018700,0.000174,0.000003,accepted,accepted,0.136941,0.646284,4777,15.165287,17.781912,0.634175,15.297562,17.792192,0.625741
-3,-38,4,0.014960,0.000174,0.000003,accepted,accepted,0.132465,0.654624,4777,15.172405,17.781912,0.675253,15.300226,17.791847,0.667102
-3,-37,4,0.014960,0.000174,0.000003,accepted,accepted,0.135071,0.663021,4777,15.172405,17.781912,0.716330,15.302819,17.792048,0.708014
-3,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.123514,0.671672,4777,15.186641,17.781912,0.757407,15.305555,17.791155,0.749824
-3,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.126120,0.680308,4777,15.186641,17.781912,0.798484,15.308148,17.791355,0.790736
-3,-34,4,0.014960,0.000174,0.000003,accepted,accepted,0.142889,0.688923,4777,15.172405,17.781912,0.839562,15.310598,17.792652,0.830750
-3,-33,3,0.011220,0.000174,0.000002,accepted,accepted,0.138414,0.697850,4777,15.179523,17.781912,0.880639,15.313263,17.792307,0.872111
-3,-32,4,0.014960,0.000174,0.000003,accepted,accepted,0.148103,0.706747,4777,15.172405,17.781912,0.921716,15.315785,17.793056,0.912573
-3,-31,2,0.007480,0.000174,0.000001,accepted,accepted,0.136544,0.715943,4777,15.186641,17.781912,0.962793,15.318521,17.792162,0.954384
-3,-30,5,0.018700,0.000174,0.000003,accepted,accepted,0.154147,0.319333,8435,15.165287,17.781912,1.003871,15.299700,17.802286,1.067607
-3,-29,2,0.007480,0.000174,0.000001,accepted,accepted,0.117594,0.323246,8435,15.186641,17.781912,1.044948,15.288331,17.797325,1.093168
-3,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.093785,0.328211,8435,15.193759,17.781912,1.086025,15.274135,17.794094,1.124138
-3,-27,2,0.007480,0.000174,0.000001,accepted,accepted,0.082720,0.334317,8435,15.186641,17.781912,1.127102,15.257112,17.792593,1.160518
-3,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.058912,0.339591,8435,15.193759,17.781912,1.168180,15.242916,17.789362,1.191489
-3,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.041475,0.345548,8435,15.193759,17.781912,1.209257,15.227306,17.786997,1.225165
-3,-24,3,0.011220,0.000174,0.000002,accepted,accepted,0.036782,0.352804,8435,15.179523,17.781912,1.250334,15.208869,17.786360,1.264250
-3,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.006601,0.358033,8435,15.193759,17.781912,1.291411,15.196087,17.782265,1.292516
-3,-21,2,0.007480,0.000174,0.000001,accepted,accepted,0.021901,0.371942,8435,15.186641,17.781912,1.373566,15.163454,17.778397,1.362572
-3,-18,1,0.003740,0.000174,0.000001,accepted,accepted,0.080583,0.392934,8435,15.193759,17.781912,1.496798,15.118039,17.770433,1.460893
-3,-7,1,0.003740,0.000174,0.000001,accepted,accepted,0.272388,0.492738,8435,15.193759,17.781912,1.948647,14.946334,17.744406,1.831324
-2,-40,24,0.089760,0.000174,0.000016,accepted,accepted,0.266225,0.642651,4777,15.030048,17.831947,0.611989,15.290958,17.852226,0.595351
-2,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.118908,0.648567,4777,15.179523,17.831947,0.634175,15.293855,17.840834,0.626885
-2,-38,6,0.022440,0.000174,0.000004,accepted,accepted,0.142760,0.656715,4777,15.158170,17.831947,0.675253,15.296234,17.842678,0.666449
-2,-37,4,0.014960,0.000174,0.000003,accepted,accepted,0.131202,0.665338,4777,15.172405,17.831947,0.716330,15.298969,17.841784,0.708259
-2,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.126727,0.674016,4777,15.179523,17.831947,0.757407,15.301634,17.841438,0.749621
-2,-35,5,0.018700,0.000174,0.000003,accepted,accepted,0.143497,0.682602,4777,15.165287,17.831947,0.798484,15.304085,17.842735,0.789634
-2,-34,3,0.011220,0.000174,0.000002,accepted,accepted,0.131939,0.691591,4777,15.179523,17.831947,0.839562,15.306820,17.841841,0.831444
-2,-33,2,0.007480,0.000174,0.000001,accepted,accepted,0.127463,0.700622,4777,15.186641,17.831947,0.880639,15.309484,17.841496,0.872806
-2,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.130069,0.709690,4777,15.186641,17.831947,0.921716,15.312078,17.841696,0.913717
-2,-31,3,0.011220,0.000174,0.000002,accepted,accepted,0.139758,0.718790,4777,15.179523,17.831947,0.962793,15.314600,17.842445,0.954180
-2,-30,6,0.022440,0.000174,0.000004,accepted,accepted,0.153729,0.321071,8435,15.158170,17.831947,1.003871,15.292208,17.852264,1.067429
-2,-29,4,0.014960,0.000174,0.000003,accepted,accepted,0.123548,0.325539,8435,15.172405,17.831947,1.044948,15.279426,17.848169,1.095695
-2,-28,2,0.007480,0.000174,0.000001,accepted,accepted,0.093368,0.330118,8435,15.186641,17.831947,1.086025,15.266644,17.844074,1.123961
-2,-27,2,0.007480,0.000174,0.000001,accepted,accepted,0.075931,0.335822,8435,15.186641,17.831947,1.127102,15.251034,17.841707,1.157636
-2,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.052121,0.341183,8435,15.193759,17.831947,1.168180,15.236837,17.838476,1.188607
-2,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.034685,0.347238,8435,15.193759,17.831947,1.209257,15.221229,17.836111,1.222282
-2,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.017626,0.366601,8435,15.193759,17.831947,1.332489,15.174399,17.829012,1.323309
-2,-18,1,0.003740,0.000174,0.000001,accepted,accepted,0.087373,0.395541,8435,15.193759,17.831947,1.496798,15.111961,17.819548,1.458011
-2,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.104810,0.403394,8435,15.193759,17.831947,1.537875,15.096352,17.817181,1.491686
-2,-12,1,0.003740,0.000174,0.000001,accepted,accepted,0.191994,0.446873,8435,15.193759,17.831947,1.743261,15.018304,17.805351,1.660064
-2,3,1,0.003740,0.000174,0.000001,rejected,reject_receive,0.175278,-0.906113,2577,15.193759,17.831947,2.359420,15.354697,17.856668,2.424306
-1,-40,18,0.067320,0.000174,0.000012,accepted,accepted,0.219863,0.644865,4777,15.072755,17.881983,0.611989,15.287536,17.898676,0.598293
-1,-39,7,0.026180,0.000174,0.000005,accepted,accepted,0.143367,0.650164,4777,15.151052,17.881983,0.634175,15.289720,17.892761,0.625333
-1,-38,5,0.018700,0.000174,0.000003,accepted,accepted,0.131809,0.658740,4777,15.165287,17.881983,0.675253,15.292456,17.891867,0.667144
-1,-37,7,0.026180,0.000174,0.000005,accepted,accepted,0.148579,0.667149,4777,15.151052,17.881983,0.716330,15.294906,17.893164,0.707157
-1,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.108693,0.676283,4777,15.193759,17.881983,0.757407,15.297927,17.890079,0.750765
-1,-35,3,0.011220,0.000174,0.000002,accepted,accepted,0.125463,0.684944,4777,15.179523,17.881983,0.798484,15.300377,17.891376,0.790778
-1,-34,3,0.011220,0.000174,0.000002,accepted,accepted,0.128069,0.693876,4777,15.179523,17.881983,0.839562,15.302970,17.891577,0.831690
-1,-33,5,0.018700,0.000174,0.000003,accepted,accepted,0.144840,0.702772,4777,15.165287,17.881983,0.880639,15.305421,17.892874,0.871703
-1,-32,3,0.011220,0.000174,0.000002,accepted,accepted,0.133283,0.712085,4777,15.179523,17.881983,0.921716,15.308157,17.891981,0.913514
-1,-31,4,0.014960,0.000174,0.000003,accepted,accepted,0.142970,0.721275,4777,15.172405,17.881983,0.962793,15.310678,17.892729,0.953976
-1,-30,2,0.007480,0.000174,0.000001,accepted,accepted,0.121452,0.320321,8435,15.186641,17.881983,1.003871,15.291784,17.897921,1.053728
-1,-29,3,0.011220,0.000174,0.000002,accepted,accepted,0.110387,0.326228,8435,15.179523,17.881983,1.044948,15.274760,17.896420,1.090108
-1,-28,3,0.011220,0.000174,0.000002,accepted,accepted,0.092951,0.331846,8435,15.179523,17.881983,1.086025,15.259151,17.894053,1.123784
-1,-27,2,0.007480,0.000174,0.000001,accepted,accepted,0.069141,0.337132,8435,15.186641,17.881983,1.127102,15.244955,17.890821,1.154754
-1,-25,2,0.007480,0.000174,0.000001,accepted,accepted,0.034268,0.349257,8435,15.186641,17.881983,1.209257,15.213737,17.886089,1.222105
-1,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.006806,0.381006,5127,15.193759,17.881983,1.291411,15.183971,17.881224,1.286896
-1,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.075460,0.411262,5127,15.193759,17.881983,1.455720,15.121784,17.876400,1.422519
-1,-18,1,0.003740,0.000174,0.000001,accepted,accepted,0.092624,0.419493,5127,15.193759,17.881983,1.496798,15.106237,17.875195,1.456424
-1,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.109787,0.428015,5127,15.193759,17.881983,1.537875,15.090691,17.873989,1.490330
-1,-14,1,0.003740,0.000174,0.000001,accepted,accepted,0.161279,0.455447,5127,15.193759,17.881983,1.661107,15.044049,17.870371,1.592047
-1,-13,2,0.007480,0.000174,0.000001,accepted,accepted,0.171995,0.466085,5127,15.186641,17.881983,1.702184,15.027225,17.869617,1.628647
-1,-7,1,0.003740,0.000174,0.000001,accepted,accepted,0.281424,0.532014,5127,15.193759,17.881983,1.948647,14.935222,17.861929,1.829386
0,-40,15,0.056100,0.000174,0.000010,accepted,accepted,0.194747,0.646627,4777,15.094109,17.932018,0.611989,15.283899,17.946770,0.599886
0,-39,4,0.014960,0.000174,0.000003,accepted,accepted,0.118251,0.652000,4777,15.172405,17.932018,0.634175,15.286083,17.940853,0.626927
0,-38,5,0.018700,0.000174,0.000003,accepted,accepted,0.127940,0.660414,4777,15.165287,17.932018,0.675253,15.288606,17.941603,0.667389
0,-37,5,0.018700,0.000174,0.000003,accepted,accepted,0.130546,0.669038,4777,15.165287,17.932018,0.716330,15.291199,17.941805,0.708301
0,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.104823,0.678107,4777,15.193759,17.932018,0.757407,15.294077,17.939816,0.751010
0,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.114512,0.686911,4777,15.186641,17.932018,0.798484,15.296598,17.940565,0.791473
0,-34,4,0.014960,0.000174,0.000003,accepted,accepted,0.131282,0.695756,4777,15.172405,17.932018,0.839562,15.299049,17.941862,0.831486
0,-33,5,0.018700,0.000174,0.000003,accepted,accepted,0.140971,0.704799,4777,15.165287,17.932018,0.880639,15.301571,17.942610,0.871949
0,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.115248,0.714364,4777,15.193759,17.932018,0.921716,15.304449,17.940622,0.914658
0,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.117912,0.723408,4777,15.193759,17.932018,0.962793,15.307280,17.937195,0.954869
0,-30,2,0.007480,0.000174,0.000001,accepted,accepted,0.116272,0.338066,5127,15.186641,17.932018,1.003871,15.288337,17.939907,1.050782
0,-29,3,0.011220,0.000174,0.000002,accepted,accepted,0.105556,0.344343,5127,15.179523,17.932018,1.044948,15.271512,17.939154,1.087382
0,-28,2,0.007480,0.000174,0.000001,accepted,accepted,0.081945,0.349846,5127,15.186641,17.932018,1.086025,15.257243,17.937494,1.118593
0,-27,3,0.011220,0.000174,0.000002,accepted,accepted,0.071229,0.356535,5127,15.179523,17.932018,1.127102,15.240418,17.936743,1.155193
0,-26,2,0.007480,0.000174,0.000001,accepted,accepted,0.047617,0.362403,5127,15.186641,17.932018,1.168180,15.226150,17.935083,1.186405
0,-25,4,0.014960,0.000174,0.000003,accepted,accepted,0.043348,0.370092,5127,15.172405,17.932018,1.209257,15.208047,17.934784,1.225698
0,-24,2,0.007480,0.000174,0.000001,accepted,accepted,0.013290,0.375809,5127,15.186641,17.932018,1.250334,15.195056,17.932673,1.254216
0,-23,2,0.007480,0.000174,0.000001,accepted,accepted,0.003873,0.382853,5127,15.186641,17.932018,1.291411,15.179509,17.931465,1.288122
0,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.027485,0.389535,5127,15.193759,17.932018,1.332489,15.165240,17.929808,1.319333
0,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.044648,0.397052,5127,15.193759,17.932018,1.373566,15.149693,17.928600,1.353239
0,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.078976,0.412886,5127,15.193759,17.932018,1.455720,15.118600,17.926189,1.421050
0,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.113303,0.429867,5127,15.193759,17.932018,1.537875,15.087506,17.923777,1.488861
0,-16,1,0.003740,0.000174,0.000001,accepted,accepted,0.130466,0.438820,5127,15.193759,17.932018,1.578952,15.071959,17.922571,1.522767
0,-11,1,0.003740,0.000174,0.000001,accepted,accepted,0.216285,0.488754,5127,15.193759,17.932018,1.784338,14.994225,17.916542,1.692295
0,-10,1,0.003740,0.000174,0.000001,accepted,accepted,0.233449,0.499877,5127,15.193759,17.932018,1.825416,14.978678,17.915337,1.726201
0,-8,1,0.003740,0.000174,0.000001,accepted,accepted,0.267776,0.523372,5127,15.193759,17.932018,1.907570,14.947584,17.912924,1.794012
0,-7,1,0.003740,0.000174,0.000001,accepted,accepted,0.284940,0.535773,5127,15.193759,17.932018,1.948647,14.932037,17.911718,1.827917
0,5,1,0.003740,0.000174,0.000001,rejected,reject_receive,0.135124,-0.933247,2577,15.193759,17.932018,2.441574,15.323327,17.960579,2.467167
1,-40,14,0.052360,0.000174,0.000009,accepted,accepted,0.183796,0.647982,4777,15.101227,17.982054,0.611989,15.280121,17.995958,0.600581
1,-39,4,0.014960,0.000174,0.000003,accepted,accepted,0.114381,0.653340,4777,15.172405,17.982054,0.634175,15.282233,17.990589,0.627172
1,-38,4,0.014960,0.000174,0.000003,accepted,accepted,0.116988,0.661884,4777,15.172405,17.982054,0.675253,15.284827,17.990791,0.668084
1,-37,6,0.022440,0.000174,0.000004,accepted,accepted,0.134020,0.669852,4777,15.158170,17.982054,0.716330,15.287814,17.983879,0.706512
1,-36,5,0.018700,0.000174,0.000003,accepted,accepted,0.130089,0.693707,5128,15.165287,17.982054,0.757407,15.290998,17.982647,0.747666
1,-35,3,0.011220,0.000174,0.000002,accepted,accepted,0.119070,0.702932,5128,15.179523,17.982054,0.798484,15.294247,17.982595,0.789595
1,-34,4,0.014960,0.000174,0.000003,accepted,accepted,0.129339,0.711913,5128,15.172405,17.982054,0.839562,15.297368,17.982645,0.829879
1,-33,2,0.007480,0.000174,0.000001,accepted,accepted,0.118320,0.721377,5128,15.186641,17.982054,0.880639,15.300617,17.982594,0.871807
1,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.121493,0.730704,5128,15.186641,17.982054,0.921716,15.303782,17.982607,0.912639
1,-31,2,0.007480,0.000174,0.000001,accepted,accepted,0.124666,0.740132,5128,15.186641,17.982054,0.962793,15.306945,17.982622,0.953471
1,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.106309,0.338248,5127,15.193759,17.982054,1.003871,15.286430,17.989243,1.046619
1,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.089145,0.344068,5127,15.193759,17.982054,1.044948,15.270884,17.988037,1.080525
1,-27,2,0.007480,0.000174,0.000001,accepted,accepted,0.061266,0.356795,5127,15.186641,17.982054,1.127102,15.238512,17.986078,1.151030
1,-26,2,0.007480,0.000174,0.000001,accepted,accepted,0.044102,0.363224,5127,15.186641,17.982054,1.168180,15.222965,17.984873,1.184936
1,-24,3,0.011220,0.000174,0.000002,accepted,accepted,0.016222,0.377305,5127,15.179523,17.982054,1.250334,15.190594,17.982914,1.255441
1,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.013837,0.383256,5127,15.193759,17.982054,1.291411,15.177603,17.980801,1.283959
1,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.031000,0.390587,5127,15.193759,17.982054,1.332489,15.162056,17.979595,1.317864
1,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.065327,0.406030,5127,15.193759,17.982054,1.414643,15.130962,17.977184,1.385675
1,-18,2,0.007480,0.000174,0.000001,accepted,accepted,0.093207,0.423295,5127,15.186641,17.982054,1.496798,15.098591,17.975225,1.456181
1,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.116818,0.431332,5127,15.193759,17.982054,1.537875,15.084322,17.973566,1.487392
1,-12,1,0.003740,0.000174,0.000001,accepted,accepted,0.202637,0.480115,5127,15.193759,17.982054,1.743261,15.006587,17.967537,1.656921
1,-8,1,0.003740,0.000174,0.000001,accepted,accepted,0.271292,0.526185,5127,15.193759,17.982054,1.907570,14.944400,17.962713,1.792543
1,-3,1,0.003740,0.000174,0.000001,rejected,reject_receive,0.256116,-0.810909,6832,15.193759,17.982054,2.112957,15.425660,18.014326,2.216762
2,-40,14,0.052360,0.000174,0.000009,accepted,accepted,0.182487,0.662339,5128,15.101227,18.032089,0.611989,15.279178,18.032930,0.598200
2,-39,5,0.018700,0.000174,0.000003,accepted,accepted,0.120333,0.667966,5128,15.165287,18.032089,0.634175,15.281271,18.032639,0.625188
2,-38,3,0.011220,0.000174,0.000002,accepted,accepted,0.109314,0.676824,5128,15.179523,18.032089,0.675253,15.284520,18.032585,0.667117
2,-37,4,0.014960,0.000174,0.000003,accepted,accepted,0.119583,0.685464,5128,15.172405,18.032089,0.716330,15.287642,18.032635,0.707401
2,-36,12,0.044880,0.000174,0.000008,accepted,accepted,0.179529,0.693387,5128,15.115462,18.032089,0.757407,15.290464,18.032917,0.743847
2,-35,5,0.018700,0.000174,0.000003,accepted,accepted,0.133027,0.703229,5128,15.165287,18.032089,0.798484,15.293926,18.032698,0.788516
2,-34,4,0.014960,0.000174,0.000003,accepted,accepted,0.129104,0.712474,5128,15.172405,18.032089,0.839562,15.297133,18.032679,0.829897
2,-33,4,0.014960,0.000174,0.000003,accepted,accepted,0.132277,0.721712,5128,15.172405,18.032089,0.880639,15.300297,18.032694,0.870729
2,-32,12,0.044880,0.000174,0.000008,accepted,accepted,0.192222,0.730052,5128,15.115462,18.032089,0.921716,15.303120,18.032976,0.907175
2,-31,6,0.022440,0.000174,0.000004,accepted,accepted,0.152277,0.320439,8689,15.158170,18.032089,0.962793,15.291490,18.041777,1.026966
2,-30,3,0.011220,0.000174,0.000002,accepted,accepted,0.115689,0.339629,5127,15.179523,18.032089,1.003871,15.280690,18.039938,1.050539
2,-29,2,0.007480,0.000174,0.000001,accepted,accepted,0.092077,0.345027,5127,15.186641,18.032089,1.044948,15.266421,18.038279,1.081750
2,-28,5,0.018700,0.000174,0.000003,accepted,accepted,0.094256,0.352578,5127,15.165287,18.032089,1.086025,15.247042,18.038431,1.123738
2,-27,7,0.026180,0.000174,0.000005,accepted,accepted,0.089987,0.359921,5127,15.151052,18.032089,1.127102,15.228939,18.038132,1.163031
2,-26,5,0.018700,0.000174,0.000003,accepted,accepted,0.059928,0.365401,5127,15.165287,18.032089,1.168180,15.215947,18.036020,1.191549
2,-25,5,0.018700,0.000174,0.000003,accepted,accepted,0.042765,0.372138,5127,15.165287,18.032089,1.209257,15.200400,18.034813,1.225455
2,-24,3,0.011220,0.000174,0.000002,accepted,accepted,0.012707,0.377966,5127,15.179523,18.032089,1.250334,15.187409,18.032701,1.253972
2,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.017352,0.383961,5127,15.193759,18.032089,1.291411,15.174418,18.030590,1.282490
2,-22,2,0.007480,0.000174,0.000001,accepted,accepted,0.028068,0.391948,5127,15.186641,18.032089,1.332489,15.157594,18.029837,1.319090
2,-21,2,0.007480,0.000174,0.000001,accepted,accepted,0.045232,0.399610,5127,15.186641,18.032089,1.373566,15.142047,18.028631,1.352995
2,-19,2,0.007480,0.000174,0.000001,accepted,accepted,0.079559,0.415767,5127,15.186641,18.032089,1.455720,15.110953,18.026220,1.420806
2,-12,2,0.007480,0.000174,0.000001,accepted,accepted,0.199704,0.482534,5127,15.186641,18.032089,1.743261,15.002126,18.017778,1.658146
2,-9,1,0.003740,0.000174,0.000001,accepted,accepted,0.257643,0.515960,5127,15.193759,18.032089,1.866493,14.956762,18.013708,1.757168
3,-40,16,0.059840,0.000174,0.000010,accepted,accepted,0.196443,0.662272,5128,15.086991,18.082125,0.611989,15.278857,18.083031,0.597121
3,-39,2,0.007480,0.000174,0.000001,accepted,accepted,0.098807,0.668478,5128,15.186641,18.082125,0.634175,15.281163,18.082571,0.626851
3,-38,5,0.018700,0.000174,0.000003,accepted,accepted,0.123271,0.676765,5128,15.165287,18.082125,0.675253,15.284200,18.082687,0.666038
3,-37,5,0.018700,0.000174,0.000003,accepted,accepted,0.126444,0.685525,5128,15.165287,18.082125,0.716330,15.287363,18.082703,0.706870
3,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.115424,0.694653,5128,15.179523,18.082125,0.757407,15.290612,18.082649,0.748799
3,-35,5,0.018700,0.000174,0.000003,accepted,accepted,0.132791,0.703423,5128,15.165287,18.082125,0.798484,15.293692,18.082731,0.788535
3,-33,4,0.014960,0.000174,0.000003,accepted,accepted,0.132041,0.721922,5128,15.172405,18.082125,0.880639,15.300062,18.082727,0.870747
3,-32,4,0.014960,0.000174,0.000003,accepted,accepted,0.135214,0.731276,5128,15.172405,18.082125,0.921716,15.303226,18.082743,0.911579
3,-31,2,0.007480,0.000174,0.000001,accepted,accepted,0.123409,0.318843,8689,15.186641,18.082125,0.962793,15.294004,18.089926,1.014472
3,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.099278,0.338951,5127,15.193759,18.082125,1.003871,15.280062,18.088820,1.043682
3,-29,2,0.007480,0.000174,0.000001,accepted,accepted,0.088562,0.345298,5127,15.186641,18.082125,1.044948,15.263237,18.088066,1.080281
3,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.064951,0.350878,5127,15.193759,18.082125,1.086025,15.248968,18.086409,1.111493
3,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.047787,0.357139,5127,15.193759,18.082125,1.127102,15.233421,18.085201,1.145398
3,-26,2,0.007480,0.000174,0.000001,accepted,accepted,0.037071,0.364138,5127,15.186641,18.082125,1.168180,15.216597,18.084450,1.181998
3,-25,3,0.011220,0.000174,0.000002,accepted,accepted,0.026355,0.371395,5127,15.179523,18.082125,1.209257,15.199772,18.083696,1.218598
3,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.020868,0.384378,5127,15.193759,18.082125,1.291411,15.171234,18.080378,1.281021
3,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.038031,0.391790,5127,15.193759,18.082125,1.332489,15.155687,18.079172,1.314927
3,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.055195,0.399464,5127,15.193759,18.082125,1.373566,15.140141,18.077967,1.348832
3,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.089522,0.415654,5127,15.193759,18.082125,1.455720,15.109047,18.075554,1.416643
3,-14,1,0.003740,0.000174,0.000001,accepted,accepted,0.175340,0.461679,5127,15.193759,18.082125,1.661107,15.031313,18.069525,1.586172
3,-7,1,0.003740,0.000174,0.000001,accepted,accepted,0.295486,0.542575,5127,15.193759,18.082125,1.948647,14.922484,18.061083,1.823511
4,-40,18,0.067320,0.000174,0.000012,accepted,accepted,0.210401,0.661916,5128,15.072755,18.132162,0.611989,15.278537,18.133135,0.596043
4,-39,6,0.022440,0.000174,0.000004,accepted,accepted,0.126957,0.667888,5128,15.158170,18.132162,0.634175,15.280758,18.132742,0.624676
4,-38,4,0.014960,0.000174,0.000003,accepted,accepted,0.115938,0.676747,5128,15.172405,18.132162,0.675253,15.284007,18.132690,0.666605
4,-37,6,0.022440,0.000174,0.000004,accepted,accepted,0.133304,0.685267,5128,15.158170,18.132162,0.716330,15.287086,18.132771,0.706340
4,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.108092,0.694628,5128,15.186641,18.132162,0.757407,15.290421,18.132652,0.749366
4,-35,4,0.014960,0.000174,0.000003,accepted,accepted,0.125458,0.703393,5128,15.172405,18.132162,0.798484,15.293499,18.132734,0.789101
4,-34,2,0.007480,0.000174,0.000001,accepted,accepted,0.114439,0.712765,5128,15.186641,18.132162,0.839562,15.296748,18.132683,0.831030
4,-33,4,0.014960,0.000174,0.000003,accepted,accepted,0.131805,0.721758,5128,15.172405,18.132162,0.880639,15.299827,18.132765,0.870765
4,-32,3,0.011220,0.000174,0.000002,accepted,accepted,0.127882,0.731233,5128,15.179523,18.132162,0.921716,15.303033,18.132746,0.912146
4,-29,4,0.014960,0.000174,0.000003,accepted,accepted,0.097941,0.346316,5127,15.172405,18.132162,1.044948,15.257497,18.138763,1.084200
4,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.061435,0.350949,5127,15.193759,18.132162,1.086025,15.245784,18.136198,1.110024
4,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.044271,0.357219,5127,15.193759,18.132162,1.127102,15.230237,18.134993,1.143929
4,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.009944,0.370400,5127,15.193759,18.132162,1.209257,15.199143,18.132580,1.211741
4,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.024383,0.384506,5127,15.193759,18.132162,1.291411,15.168050,18.130169,1.279552
4,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.041547,0.391932,5127,15.193759,18.132162,1.332489,15.152503,18.128963,1.313457
4,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.058710,0.399623,5127,15.193759,18.132162,1.373566,15.136956,18.127756,1.347363
4,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.075874,0.407592,5127,15.193759,18.132162,1.414643,15.121409,18.126551,1.381269
4,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.093037,0.415851,5127,15.193759,18.132162,1.455720,15.105863,18.125345,1.415174
4,-15,1,0.003740,0.000174,0.000001,accepted,accepted,0.161692,0.452079,5127,15.193759,18.132162,1.620029,15.043675,18.120522,1.550797
5,-40,8,0.029920,0.000174,0.000005,accepted,accepted,0.139201,0.662640,5128,15.143933,18.182198,0.611989,15.278728,18.182835,0.601544
5,-39,5,0.018700,0.000174,0.000003,accepted,accepted,0.119625,0.667579,5128,15.165287,18.182198,0.634175,15.280565,18.182743,0.625243
5,-38,4,0.014960,0.000174,0.000003,accepted,accepted,0.115702,0.676305,5128,15.172405,18.182198,0.675253,15.283772,18.182724,0.666623
5,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.097586,0.685401,5128,15.193759,18.182198,0.716330,15.287064,18.182638,0.709100
5,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.107856,0.694150,5128,15.186641,18.182198,0.757407,15.290185,18.182688,0.749384
5,-35,5,0.018700,0.000174,0.000003,accepted,accepted,0.132319,0.702775,5128,15.165287,18.182198,0.798484,15.293221,18.182802,0.788571
5,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.110280,0.721597,5128,15.193759,18.182198,0.880639,15.299720,18.182697,0.872428
5,-31,3,0.011220,0.000174,0.000002,accepted,accepted,0.123271,0.319155,8689,15.179523,18.182198,0.962793,15.286762,18.189989,1.014413
5,-30,7,0.026180,0.000174,0.000005,accepted,accepted,0.131092,0.326457,8689,15.151052,18.182198,1.003871,15.265324,18.190500,1.058875
5,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.075083,0.344732,5127,15.193759,18.182198,1.044948,15.258146,18.187193,1.074649
5,-28,2,0.007480,0.000174,0.000001,accepted,accepted,0.064367,0.351288,5127,15.186641,18.182198,1.086025,15.241322,18.186440,1.111249
