cell_i,cell_j,stack_count,thickness_m,cell_area_m2,volume_proxy_m3,status,reason,distance_m,receive_dot,triangle_index,src_x,src_y,src_z,mapped_x,mapped_y,mapped_z
8,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.106398,0.708702,5128,15.193759,18.332304,0.839562,15.295850,18.332787,0.831651
8,-31,2,0.007480,0.000174,0.000001,accepted,accepted,0.107064,0.317158,8689,15.186641,18.332304,0.962793,15.279308,18.339037,1.007398
8,-27,2,0.007480,0.000174,0.000001,accepted,accepted,0.036657,0.355713,5127,15.186641,18.332304,1.127102,15.216222,18.334599,1.140748
8,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.013046,0.361614,5127,15.193759,18.332304,1.168180,15.201953,18.332941,1.171960
8,-25,2,0.007480,0.000174,0.000001,accepted,accepted,0.002330,0.368750,5127,15.186641,18.332304,1.209257,15.185128,18.332188,1.208559
8,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.021281,0.375058,5127,15.193759,18.332304,1.250334,15.170859,18.330528,1.239771
8,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.072772,0.397018,5127,15.193759,18.332304,1.373566,15.124219,18.326910,1.341488
8,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.089936,0.404861,5127,15.193759,18.332304,1.414643,15.108672,18.325705,1.375393
8,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.107099,0.412987,5127,15.193759,18.332304,1.455720,15.093125,18.324499,1.409299
9,-40,6,0.022440,0.000174,0.000004,accepted,accepted,0.124064,0.658360,5128,15.158170,18.382339,0.611989,15.277873,18.382906,0.602713
9,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.090296,0.663429,5128,15.193759,18.382339,0.634175,15.279796,18.382746,0.627509
9,-38,2,0.007480,0.000174,0.000001,accepted,accepted,0.100566,0.671751,5128,15.186641,18.382339,0.675253,15.282917,18.382793,0.667792
9,-37,2,0.007480,0.000174,0.000001,accepted,accepted,0.103739,0.680307,5128,15.186641,18.382339,0.716330,15.286080,18.382809,0.708625
9,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.114010,0.688862,5128,15.179523,18.382339,0.757407,15.289202,18.382858,0.748908
9,-35,4,0.014960,0.000174,0.000003,accepted,accepted,0.124279,0.697529,5128,15.172405,18.382339,0.798484,15.292323,18.382906,0.789192
9,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.109336,0.715794,5128,15.193759,18.382339,0.880639,15.298779,18.382835,0.872501
9,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.119606,0.724774,5128,15.186641,18.382339,0.921716,15.301900,18.382885,0.912785
9,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.097395,0.315862,8689,15.193759,18.382339,0.962793,15.277733,18.388441,1.003214
9,-30,2,0.007480,0.000174,0.000001,accepted,accepted,0.086017,0.321622,8689,15.186641,18.382339,1.003871,15.260385,18.387697,1.039367
9,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.041960,0.380831,5127,15.193759,18.382339,1.291411,15.152128,18.379110,1.272207
9,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.059124,0.388079,5127,15.193759,18.382339,1.332489,15.136581,18.377905,1.306113
9,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.076288,0.395580,5127,15.193759,18.382339,1.373566,15.121035,18.376699,1.340019
9,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.093451,0.403345,5127,15.193759,18.382339,1.414643,15.105488,18.375494,1.373924
9,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.144942,0.428351,5127,15.193759,18.382339,1.537875,15.058847,18.371876,1.475641
9,-15,1,0.003740,0.000174,0.000001,accepted,accepted,0.179269,0.446580,5127,15.193759,18.382339,1.620029,15.027754,18.369463,1.543453
9,-13,2,0.007480,0.000174,0.000001,accepted,accepted,0.207149,0.466976,5127,15.186641,18.382339,1.702184,14.995382,18.367506,1.613958
9,-1,1,0.003740,0.000174,0.000001,rejected,reject_receive,0.192431,-0.834994,2936,15.193759,18.382339,2.195111,15.369135,18.395418,2.273226
10,-40,5,0.018700,0.000174,0.000003,accepted,accepted,0.116732,0.656655,5128,15.165287,18.432377,0.611989,15.277680,18.432907,0.603279
10,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.104254,0.661346,5128,15.179523,18.432377,0.634175,15.279475,18.432850,0.626430
10,-38,2,0.007480,0.000174,0.000001,accepted,accepted,0.100330,0.669822,5128,15.186641,18.432377,0.675253,15.282681,18.432831,0.667811
10,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.113773,0.686782,5128,15.179523,18.432377,0.757407,15.288966,18.432894,0.748927
10,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.102753,0.695727,5128,15.193759,18.432377,0.798484,15.292215,18.432842,0.790855
10,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.109101,0.713462,5128,15.193759,18.432377,0.880639,15.298544,18.432873,0.872519
10,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.094126,0.314830,8689,15.193759,18.432377,0.962793,15.274794,18.438265,1.001799
10,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.040792,0.331149,8689,15.193759,18.432377,1.086025,15.226840,18.434780,1.101948
10,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.023179,0.352876,5127,15.193759,18.432377,1.127102,15.211131,18.433725,1.135116
10,-24,3,0.011220,0.000174,0.000002,accepted,accepted,0.015417,0.373397,5127,15.179523,18.432377,1.250334,15.161935,18.431013,1.242221
10,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.045476,0.379268,5127,15.193759,18.432377,1.291411,15.148944,18.428902,1.270739
10,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.096967,0.401514,5127,15.193759,18.432377,1.414643,15.102304,18.425283,1.372455
10,-16,1,0.003740,0.000174,0.000001,accepted,accepted,0.165621,0.435010,5127,15.193759,18.432377,1.578952,15.040116,18.420460,1.508078
10,-10,1,0.003740,0.000174,0.000001,accepted,accepted,0.268604,0.495168,5127,15.193759,18.432377,1.825416,14.946835,18.413225,1.711512
11,-40,13,0.048620,0.000174,0.000008,accepted,accepted,0.173268,0.653687,5128,15.108344,18.482412,0.611989,15.277104,18.483210,0.598912
11,-39,2,0.007480,0.000174,0.000001,accepted,accepted,0.096921,0.659333,5128,15.186641,18.482412,0.634175,15.279283,18.482849,0.626997
11,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.092997,0.667728,5128,15.193759,18.482412,0.675253,15.282489,18.482832,0.668377
11,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.109614,0.693136,5128,15.186641,18.482412,0.798484,15.291938,18.482910,0.790325
11,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.108864,0.710795,5128,15.193759,18.482412,0.880639,15.298308,18.482906,0.872538
11,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.115035,0.308980,8689,15.186641,18.482412,0.921716,15.286475,18.489666,0.969771
11,-30,2,0.007480,0.000174,0.000001,accepted,accepted,0.079479,0.319276,8689,15.186641,18.482412,1.003871,15.254506,18.487343,1.036537
11,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.055301,0.324225,8689,15.193759,18.482412,1.044948,15.239885,18.485764,1.067151
11,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.019745,0.335498,8689,15.193759,18.482412,1.127102,15.207916,18.483440,1.133917
11,-26,2,0.007480,0.000174,0.000001,accepted,accepted,0.008947,0.358077,5127,15.186641,18.482412,1.168180,15.191122,18.482761,1.170247
12,-40,3,0.011220,0.000174,0.000002,accepted,accepted,0.102068,0.652458,5128,15.179523,18.532448,0.611989,15.277296,18.532909,0.604412
12,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.092761,0.665249,5128,15.193759,18.532448,0.675253,15.282253,18.532866,0.668395
12,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.109379,0.690363,5128,15.186641,18.532448,0.798484,15.291703,18.532944,0.790343
12,-34,2,0.007480,0.000174,0.000001,accepted,accepted,0.112552,0.698977,5128,15.186641,18.532448,0.839562,15.294867,18.532959,0.831176
12,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.105366,0.307284,8689,15.193759,18.532448,0.921716,15.284900,18.539070,0.965586
12,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.069810,0.317430,8689,15.193759,18.532448,1.003871,15.252931,18.536747,1.032353
12,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.034254,0.328214,8689,15.193759,18.532448,1.086025,15.220962,18.534424,1.099119
12,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.016476,0.333862,8689,15.193759,18.532448,1.127102,15.204977,18.533262,1.132502
13,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.092526,0.662508,5128,15.193759,18.582483,0.675253,15.282019,18.582901,0.668414
13,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.095699,0.670708,5128,15.193759,18.582483,0.716330,15.285183,18.582916,0.709246
13,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.098872,0.679012,5128,15.193759,18.582483,0.757407,15.288346,18.582930,0.750078
13,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.105219,0.695917,5128,15.193759,18.582483,0.839562,15.294674,18.582960,0.831742
14,-40,4,0.014960,0.000174,0.000003,accepted,accepted,0.108692,0.646938,5128,15.172405,18.632519,0.611989,15.276783,18.633013,0.603901
14,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.101810,0.684075,5128,15.193759,18.632519,0.798484,15.291275,18.632980,0.790928
14,-25,2,0.007480,0.000174,0.000001,accepted,accepted,0.018763,0.358251,5127,15.186641,18.632519,1.209257,15.166022,18.630920,1.199746
14,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.042374,0.364077,5127,15.193759,18.632519,1.250334,15.151753,18.629261,1.230957
15,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.095227,0.664251,5128,15.193759,18.682554,0.716330,15.284712,18.682983,0.709282
15,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.107921,0.697034,5128,15.193759,18.682554,0.880639,15.297368,18.683044,0.872610
15,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.042225,0.317318,8689,15.193759,18.682554,1.044948,15.228128,18.685051,1.061491
15,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.024447,0.322531,8689,15.193759,18.682554,1.086025,15.212144,18.683889,1.094875
16,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.086931,0.640929,5128,15.193759,18.732590,0.611989,15.276441,18.732981,0.605582
16,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.088645,0.645073,5128,15.193759,18.732590,0.634175,15.278150,18.732988,0.627636
16,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.094991,0.660662,5128,15.193759,18.732590,0.716330,15.284477,18.733019,0.709300
16,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.038956,0.315218,8689,15.193759,18.732590,1.044948,15.225189,18.734873,1.060077
16,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.021179,0.320330,8689,15.193759,18.732590,1.086025,15.209205,18.733713,1.093460
16,-18,1,0.003740,0.000174,0.000001,accepted,accepted,0.152387,0.398995,5127,15.193759,18.732590,1.496798,15.052104,18.721603,1.431453
17,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.088409,0.641522,5128,15.193759,18.782627,0.634175,15.277914,18.783024,0.627654
17,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.091582,0.649141,5128,15.193759,18.782627,0.675253,15.281078,18.783039,0.668487
17,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.106799,0.294298,8689,15.193759,18.782627,0.880639,15.286188,18.789343,0.925129
17,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.121575,0.381161,5127,15.193759,18.782627,1.414643,15.080013,18.773806,1.362173
18,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.067974,0.301232,8689,15.193759,18.832663,0.962793,15.251280,18.836842,0.990481
19,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.100630,0.663674,5128,15.193759,18.882698,0.798484,15.290099,18.883154,0.791019
19,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.046927,0.303510,8689,15.193759,18.882698,1.003871,15.232356,18.885504,1.022449
20,-40,2,0.007480,0.000174,0.000001,accepted,accepted,0.093084,0.625763,5128,15.186641,18.932734,0.611989,15.275457,18.933153,0.605106
21,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.085751,0.621661,5128,15.193759,18.982769,0.611989,15.275265,18.983154,0.605673
23,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.102861,0.650748,5128,15.193759,19.082842,0.839562,15.292323,19.083307,0.831924
25,-10,1,0.003740,0.000174,0.000001,rejected,reject_receive,0.288096,-0.643879,2936,15.193759,19.182913,1.825416,15.456321,19.202492,1.942365
26,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.084572,0.598634,5128,15.193759,19.232948,0.611989,15.274089,19.233328,0.605764
